VIO_CU,Borough,DV_MACHINE_TYPE,SINGLE,NumberFloors,YearBuilt,CAT1_UNSATI,TaxLien,Bldg_class,hpd_vio,MACHINE_DRUM,md,pre_1900,1900_1915,1916_1937,1938_1967,1968_2007,2008_2018,0_5_Floors,6_9_Floors,10_29_Floors,great30_Floors,GL,OH,BD,OG,BG,OD
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,OG,0,50.0,1969.0,1,0,Residential,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,OG,0,50.0,1969.0,1,0,Residential,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1969.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,OH,0,50.0,1969.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,BG,0,40.0,1970.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,Manhattan,GL,0,40.0,1970.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,0,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,40.0,1970.0,1,0,Residential,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,OH,1,5.5,1908.0,0,0,Residential,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,Manhattan,OG,1,5.0,1900.0,1,0,Residential,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Manhattan,GL,0,31.0,1931.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,31.0,1931.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,31.0,1931.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,31.0,1931.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,OG,0,23.0,1985.0,1,0,Residential,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,Manhattan,OG,0,23.0,1985.0,1,0,Residential,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,Manhattan,OG,0,23.0,1985.0,1,0,Residential,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,Manhattan,OG,0,15.0,1985.0,1,0,Residential,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,Manhattan,OG,0,15.0,1985.0,1,0,Residential,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,Manhattan,OG,0,15.0,1985.0,1,0,Residential,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,Manhattan,GL,0,25.0,1985.0,1,0,Residential,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,25.0,1985.0,1,0,Residential,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,25.0,1985.0,1,0,Residential,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,OG,0,15.0,1986.0,1,0,Residential,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,Manhattan,OG,0,15.0,1986.0,1,0,Residential,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,Manhattan,OG,0,9.0,1986.0,0,0,Residential,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,Manhattan,OG,0,9.0,1986.0,0,0,Residential,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,Manhattan,GL,0,26.0,1987.0,1,0,Residential,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,26.0,1987.0,1,0,Residential,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,26.0,1987.0,1,0,Residential,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,OG,0,15.0,1920.0,1,0,Residential,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0,Manhattan,OG,0,15.0,1920.0,1,0,Residential,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0,Manhattan,OG,0,27.0,1969.0,1,0,Residential,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,Manhattan,GL,0,27.0,1969.0,1,0,Residential,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,27.0,1969.0,1,0,Residential,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,27.0,1969.0,1,0,Residential,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,27.0,1969.0,1,0,Residential,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,38.0,1956.0,1,0,Residential,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,38.0,1956.0,1,0,Residential,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,38.0,1956.0,1,0,Residential,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,38.0,1956.0,1,0,Residential,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,38.0,1956.0,1,0,Residential,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,38.0,1956.0,1,0,Residential,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,Manhattan,GL,0,38.0,1956.0,1,0,Residential,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,38.0,1956.0,1,0,Residential,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,OG,0,38.0,1956.0,1,0,Residential,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,Manhattan,OG,1,7.0,1900.0,1,0,Residential,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Manhattan,GL,0,23.0,1900.0,1,0,Residential,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,23.0,1900.0,1,0,Residential,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,23.0,1900.0,1,0,Residential,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,23.0,1900.0,1,0,Residential,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,23.0,1900.0,1,0,Residential,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,23.0,1900.0,1,0,Residential,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,OG,0,50.0,1930.0,1,0,Residential,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,OG,0,50.0,1930.0,1,0,Residential,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,Manhattan,OG,0,50.0,1930.0,1,0,Residential,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,50.0,1930.0,1,0,Residential,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,OG,0,21.0,1900.0,1,0,Residential,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,Manhattan,OG,0,21.0,1900.0,1,0,Residential,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,Manhattan,OG,0,21.0,1900.0,0,0,Residential,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,Manhattan,OG,0,21.0,1900.0,1,0,Residential,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,Manhattan,OG,0,21.0,1900.0,1,0,Residential,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,Manhattan,OH,0,21.0,1900.0,1,0,Residential,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,Manhattan,GL,0,27.0,1958.0,1,0,Residential,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,27.0,1958.0,1,0,Residential,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,27.0,1958.0,1,0,Residential,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,27.0,1958.0,1,0,Residential,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,27.0,1958.0,1,0,Residential,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,27.0,1958.0,1,0,Residential,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,OH,0,9.0,1836.0,1,0,Residential,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,Manhattan,OG,0,9.0,1836.0,1,0,Residential,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Manhattan,OG,0,9.0,1836.0,1,0,Residential,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Manhattan,GL,0,9.0,1836.0,1,0,Residential,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,Manhattan,GL,0,9.0,1836.0,1,0,Residential,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,Manhattan,GL,0,9.0,1836.0,1,0,Residential,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,Manhattan,OH,0,9.0,1836.0,1,0,Residential,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,Manhattan,GL,0,37.0,1929.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,OG,0,37.0,1929.0,1,0,Residential,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1,Manhattan,GL,0,37.0,1929.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1,Manhattan,GL,0,37.0,1929.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1,Manhattan,OH,0,37.0,1929.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,Manhattan,GL,0,37.0,1929.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,37.0,1929.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,25.0,1921.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,25.0,1921.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,25.0,1921.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,Manhattan,GL,0,25.0,1921.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,Manhattan,GL,0,25.0,1921.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,57.0,1929.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,57.0,1929.0,0,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,57.0,1929.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,57.0,1929.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,57.0,1929.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,57.0,1929.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,57.0,1929.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,57.0,1929.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,57.0,1929.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,57.0,1929.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,57.0,1929.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1,Manhattan,GL,0,57.0,1929.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,57.0,1929.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,GL,0,57.0,1929.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,Manhattan,BG,0,57.0,1929.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,Manhattan,GL,0,23.0,1926.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,23.0,1926.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,Manhattan,GL,0,23.0,1926.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
